Negative metabolite	Positive metabolite	Negative score	Positive score
mdhdhf_c	e4p_c	-0.0001663897767838835	1.6005635956783313
mdhdhf_c	glu_DASH_L_c	-0.0001663897767838835	2.0252160091906015
mdhdhf_c	f6p_c	-0.0001663897767838835	1.886958446326924
mdhdhf_c	3otdcoa_c	-0.0001663897767838835	0.09460747272304464
mdhdhf_c	3hocoa_c	-0.0001663897767838835	0.0704910088684825
mdhdhf_c	meoh_c	-0.0001663897767838835	2.5655791476441767e-08
mdhdhf_c	gar_c	-0.0001663897767838835	0.059003135233535696
mdhdhf_c	glc_DASH_D_c	-0.0001663897767838835	4.237519831137782
mdhdhf_c	3hbcoa_c	-0.0001663897767838835	0.0837352010704412
mdhdhf_c	3hddcoa_c	-0.0001663897767838835	0.0704910088684825
mdhdhf_c	tdcoa_c	-0.0001663897767838835	0.01267359408350204
mdhdhf_c	anth_c	-0.0001663897767838835	2.0281400735876343
mdhdhf_c	mlthf_c	-0.0001663897767838835	0.47978018209812384
mdhdhf_c	amob_c	-0.0001663897767838835	1.019240096220861e-06
mdhdhf_c	alac_DASH_S_c	-0.0001663897767838835	0.0398485572180029
mdhdhf_c	s17bp_c	-0.0001663897767838835	1.5494691541516275e-32
mdhdhf_c	3ig3p_c	-0.0001663897767838835	2.0281400735876343
mdhdhf_c	icit_c	-0.0001663897767838835	0.8835495578639855
mdhdhf_c	prfp_c	-0.0001663897767838835	9.684182213483028e-34
mdhdhf_c	26dap_DASH_M_c	-0.0001663897767838835	0.15311008375471608
mdhdhf_c	gln_DASH_L_c	-0.0001663897767838835	2.0281400735876343
mdhdhf_c	3dhsk_c	-0.0001663897767838835	1.9077897727784718
mdhdhf_c	oc2coa_c	-0.0001663897767838835	0.1320796637804565
mdhdhf_c	2cpr5p_c	-0.0001663897767838835	2.0281400735876343
mdhdhf_c	4per_c	-0.0001663897767838835	7.704431160606786e-05
mdhdhf_c	dann_c	-0.0001663897767838835	1.019240096220861e-06
mdhdhf_c	flxso_c	-0.0001663897767838835	0.002032777135163395
mdhdhf_c	5aop_c	-0.0001663897767838835	0.001324211083421885
mdhdhf_c	gly_c	-0.0001663897767838835	0.47978018209812384
mdhdhf_c	ohpb_c	-0.0001663897767838835	8.276319271369105e-05
mdhdhf_c	ddcacoa_c	-0.0001663897767838835	0.1320796637804565
mdhdhf_c	dhap_c	-0.0001663897767838835	1.4909904139454992
mdhdhf_c	skm5p_c	-0.0001663897767838835	1.9077897727784718
mdhdhf_c	3hhdcoa_c	-0.0001663897767838835	0.10319642292929583
mdhdhf_c	skm_c	-0.0001663897767838835	1.9077897727784718
mdhdhf_c	pran_c	-0.0001663897767838835	2.0281400735876343
mdhdhf_c	ru5p_DASH_D_c	-0.0001663897767838835	1.450096287825045
mdhdhf_c	3ohdcoa_c	-0.0001663897767838835	0.11587001701286856
mdhdhf_c	mal_DASH_L_c	-0.0001663897767838835	0.1763411316198423
mdhdhf_c	asp_DASH_L_c	-0.0001663897767838835	0.60243038285
mdhdhf_c	4pasp_c	-0.0001663897767838835	0.45192634202046245
mdhdhf_c	alaala_c	-0.0001663897767838835	0.012478472705980417
mdhdhf_c	aicar_c	-0.0001663897767838835	0.1997396135962654
mdhdhf_c	b2coa_c	-0.0001663897767838835	0.1320796637804565
mdhdhf_c	chor_c	-0.0001663897767838835	2.0281400735876343
mdhdhf_c	dc2coa_c	-0.0001663897767838835	0.1320796637804565
mdhdhf_c	3htdcoa_c	-0.0001663897767838835	0.11587001701286856
mdhdhf_c	s7p_c	-0.0001663897767838835	0.0598009000361735
mdhdhf_c	aspsa_c	-0.0001663897767838835	0.3690046249643632
mdhdhf_c	3hhcoa_c	-0.0001663897767838835	0.0704910088684825
mdhdhf_c	aacoa_c	-0.0001663897767838835	0.1320796637804565
mdhdhf_c	methf_c	-0.0001663897767838835	0.3577247853009998
mdhdhf_c	3psme_c	-0.0001663897767838835	1.9077897727784718
mdhdhf_c	10fthf_c	-0.0001663897767838835	0.4381215961670568
mdhdhf_c	3hmrsACP_c	-0.0001663897767838835	0.015415005828308103
3oodcoa_c	fum_c	0.0	0.3297861427415
3oodcoa_c	2dda7p_c	0.0	1.9077897727784718
3oodcoa_c	g3p_c	0.0	3.0946381972300365
3oodcoa_c	ala_DASH_D_c	0.0	0.013621624403394863
3oodcoa_c	r5p_c	0.0	1.431033765048162
3oodcoa_c	dd2coa_c	0.0	0.10784259388682635
3oodcoa_c	xu5p_DASH_D_c	0.0	1.334281113215
3oodcoa_c	23dhmb_c	0.0	0.3643207264137902
3oodcoa_c	acon_DASH_C_c	0.0	0.4751204237796443
3oodcoa_c	flxr_c	0.0	0.04239560683733735
3oodcoa_c	indole_c	0.0	2.0492365227547156
3oodcoa_c	hx2coa_c	0.0	0.1320796637804565
3oodcoa_c	acald_c	0.0	0.14044772466168703
3oodcoa_c	3hdcoa_c	0.0	0.0704910088684825
3oodcoa_c	indirubin_c	0.0	2.0492365227547156
3oodcoa_c	malACP_c	0.0	0.03401606970935608
3oodcoa_c	3dhq_c	0.0	1.9077897727784718
3oodcoa_c	prpp_c	0.0	2.0281400735876343
3oodcoa_c	8aonn_c	0.0	1.5584874017411918e-07
3oodcoa_c	e4p_c	0.0	1.6005635956783313
3oodcoa_c	glu_DASH_L_c	0.0	2.0252160091906015
3oodcoa_c	f6p_c	0.0	1.886958446326924
3oodcoa_c	3otdcoa_c	0.0	0.09460747272304464
3oodcoa_c	3hocoa_c	0.0	0.0704910088684825
3oodcoa_c	meoh_c	0.0	2.5655791476441767e-08
3oodcoa_c	gar_c	0.0	0.059003135233535696
3oodcoa_c	glc_DASH_D_c	0.0	4.237519831137782
3oodcoa_c	3hbcoa_c	0.0	0.0837352010704412
3oodcoa_c	3hddcoa_c	0.0	0.0704910088684825
3oodcoa_c	tdcoa_c	0.0	0.01267359408350204
3oodcoa_c	anth_c	0.0	2.0281400735876343
3oodcoa_c	mlthf_c	0.0	0.47978018209812384
3oodcoa_c	amob_c	0.0	1.019240096220861e-06
3oodcoa_c	alac_DASH_S_c	0.0	0.0398485572180029
3oodcoa_c	s17bp_c	0.0	1.5494691541516275e-32
3oodcoa_c	3ig3p_c	0.0	2.0281400735876343
3oodcoa_c	icit_c	0.0	0.8835495578639855
3oodcoa_c	prfp_c	0.0	9.684182213483028e-34
3oodcoa_c	26dap_DASH_M_c	0.0	0.15311008375471608
3oodcoa_c	gln_DASH_L_c	0.0	2.0281400735876343
3oodcoa_c	3dhsk_c	0.0	1.9077897727784718
3oodcoa_c	oc2coa_c	0.0	0.1320796637804565
3oodcoa_c	2cpr5p_c	0.0	2.0281400735876343
3oodcoa_c	4per_c	0.0	7.704431160606786e-05
3oodcoa_c	dann_c	0.0	1.019240096220861e-06
3oodcoa_c	flxso_c	0.0	0.002032777135163395
3oodcoa_c	5aop_c	0.0	0.001324211083421885
3oodcoa_c	gly_c	0.0	0.47978018209812384
3oodcoa_c	ohpb_c	0.0	8.276319271369105e-05
3oodcoa_c	ddcacoa_c	0.0	0.1320796637804565
3oodcoa_c	dhap_c	0.0	1.4909904139454992
3oodcoa_c	skm5p_c	0.0	1.9077897727784718
3oodcoa_c	3hhdcoa_c	0.0	0.10319642292929583
3oodcoa_c	skm_c	0.0	1.9077897727784718
3oodcoa_c	pran_c	0.0	2.0281400735876343
3oodcoa_c	ru5p_DASH_D_c	0.0	1.450096287825045
3oodcoa_c	3ohdcoa_c	0.0	0.11587001701286856
3oodcoa_c	mal_DASH_L_c	0.0	0.1763411316198423
3oodcoa_c	asp_DASH_L_c	0.0	0.60243038285
3oodcoa_c	4pasp_c	0.0	0.45192634202046245
3oodcoa_c	alaala_c	0.0	0.012478472705980417
3oodcoa_c	aicar_c	0.0	0.1997396135962654
3oodcoa_c	b2coa_c	0.0	0.1320796637804565
3oodcoa_c	chor_c	0.0	2.0281400735876343
3oodcoa_c	dc2coa_c	0.0	0.1320796637804565
3oodcoa_c	3htdcoa_c	0.0	0.11587001701286856
3oodcoa_c	s7p_c	0.0	0.0598009000361735
3oodcoa_c	aspsa_c	0.0	0.3690046249643632
3oodcoa_c	3hhcoa_c	0.0	0.0704910088684825
3oodcoa_c	aacoa_c	0.0	0.1320796637804565
3oodcoa_c	methf_c	0.0	0.3577247853009998
3oodcoa_c	3psme_c	0.0	1.9077897727784718
3oodcoa_c	10fthf_c	0.0	0.4381215961670568
3oodcoa_c	3hmrsACP_c	0.0	0.015415005828308103
23doguln_c	fum_c	0.0	0.3297861427415
23doguln_c	2dda7p_c	0.0	1.9077897727784718
23doguln_c	g3p_c	0.0	3.0946381972300365
23doguln_c	ala_DASH_D_c	0.0	0.013621624403394863
23doguln_c	r5p_c	0.0	1.431033765048162
23doguln_c	dd2coa_c	0.0	0.10784259388682635
23doguln_c	xu5p_DASH_D_c	0.0	1.334281113215
23doguln_c	23dhmb_c	0.0	0.3643207264137902
23doguln_c	acon_DASH_C_c	0.0	0.4751204237796443
23doguln_c	flxr_c	0.0	0.04239560683733735
23doguln_c	indole_c	0.0	2.0492365227547156
23doguln_c	hx2coa_c	0.0	0.1320796637804565
23doguln_c	acald_c	0.0	0.14044772466168703
23doguln_c	3hdcoa_c	0.0	0.0704910088684825
23doguln_c	indirubin_c	0.0	2.0492365227547156
23doguln_c	malACP_c	0.0	0.03401606970935608
23doguln_c	3dhq_c	0.0	1.9077897727784718
23doguln_c	prpp_c	0.0	2.0281400735876343
23doguln_c	8aonn_c	0.0	1.5584874017411918e-07
23doguln_c	e4p_c	0.0	1.6005635956783313
23doguln_c	glu_DASH_L_c	0.0	2.0252160091906015
23doguln_c	f6p_c	0.0	1.886958446326924
23doguln_c	3otdcoa_c	0.0	0.09460747272304464
23doguln_c	3hocoa_c	0.0	0.0704910088684825
23doguln_c	meoh_c	0.0	2.5655791476441767e-08
23doguln_c	gar_c	0.0	0.059003135233535696
23doguln_c	glc_DASH_D_c	0.0	4.237519831137782
23doguln_c	3hbcoa_c	0.0	0.0837352010704412
23doguln_c	3hddcoa_c	0.0	0.0704910088684825
23doguln_c	tdcoa_c	0.0	0.01267359408350204
23doguln_c	anth_c	0.0	2.0281400735876343
23doguln_c	mlthf_c	0.0	0.47978018209812384
23doguln_c	amob_c	0.0	1.019240096220861e-06
23doguln_c	alac_DASH_S_c	0.0	0.0398485572180029
23doguln_c	s17bp_c	0.0	1.5494691541516275e-32
23doguln_c	3ig3p_c	0.0	2.0281400735876343
23doguln_c	icit_c	0.0	0.8835495578639855
23doguln_c	prfp_c	0.0	9.684182213483028e-34
23doguln_c	26dap_DASH_M_c	0.0	0.15311008375471608
23doguln_c	gln_DASH_L_c	0.0	2.0281400735876343
23doguln_c	3dhsk_c	0.0	1.9077897727784718
23doguln_c	oc2coa_c	0.0	0.1320796637804565
23doguln_c	2cpr5p_c	0.0	2.0281400735876343
23doguln_c	4per_c	0.0	7.704431160606786e-05
23doguln_c	dann_c	0.0	1.019240096220861e-06
23doguln_c	flxso_c	0.0	0.002032777135163395
23doguln_c	5aop_c	0.0	0.001324211083421885
23doguln_c	gly_c	0.0	0.47978018209812384
23doguln_c	ohpb_c	0.0	8.276319271369105e-05
23doguln_c	ddcacoa_c	0.0	0.1320796637804565
23doguln_c	dhap_c	0.0	1.4909904139454992
23doguln_c	skm5p_c	0.0	1.9077897727784718
23doguln_c	3hhdcoa_c	0.0	0.10319642292929583
23doguln_c	skm_c	0.0	1.9077897727784718
23doguln_c	pran_c	0.0	2.0281400735876343
23doguln_c	ru5p_DASH_D_c	0.0	1.450096287825045
23doguln_c	3ohdcoa_c	0.0	0.11587001701286856
23doguln_c	mal_DASH_L_c	0.0	0.1763411316198423
23doguln_c	asp_DASH_L_c	0.0	0.60243038285
23doguln_c	4pasp_c	0.0	0.45192634202046245
23doguln_c	alaala_c	0.0	0.012478472705980417
23doguln_c	aicar_c	0.0	0.1997396135962654
23doguln_c	b2coa_c	0.0	0.1320796637804565
23doguln_c	chor_c	0.0	2.0281400735876343
23doguln_c	dc2coa_c	0.0	0.1320796637804565
23doguln_c	3htdcoa_c	0.0	0.11587001701286856
23doguln_c	s7p_c	0.0	0.0598009000361735
23doguln_c	aspsa_c	0.0	0.3690046249643632
23doguln_c	3hhcoa_c	0.0	0.0704910088684825
23doguln_c	aacoa_c	0.0	0.1320796637804565
23doguln_c	methf_c	0.0	0.3577247853009998
23doguln_c	3psme_c	0.0	1.9077897727784718
23doguln_c	10fthf_c	0.0	0.4381215961670568
23doguln_c	3hmrsACP_c	0.0	0.015415005828308103
gmhep7p_c	fum_c	0.0	0.3297861427415
gmhep7p_c	2dda7p_c	0.0	1.9077897727784718
gmhep7p_c	g3p_c	0.0	3.0946381972300365
gmhep7p_c	ala_DASH_D_c	0.0	0.013621624403394863
gmhep7p_c	r5p_c	0.0	1.431033765048162
gmhep7p_c	dd2coa_c	0.0	0.10784259388682635
gmhep7p_c	xu5p_DASH_D_c	0.0	1.334281113215
gmhep7p_c	23dhmb_c	0.0	0.3643207264137902
gmhep7p_c	acon_DASH_C_c	0.0	0.4751204237796443
gmhep7p_c	flxr_c	0.0	0.04239560683733735
gmhep7p_c	indole_c	0.0	2.0492365227547156
gmhep7p_c	hx2coa_c	0.0	0.1320796637804565
gmhep7p_c	acald_c	0.0	0.14044772466168703
gmhep7p_c	3hdcoa_c	0.0	0.0704910088684825
gmhep7p_c	indirubin_c	0.0	2.0492365227547156
gmhep7p_c	malACP_c	0.0	0.03401606970935608
gmhep7p_c	3dhq_c	0.0	1.9077897727784718
gmhep7p_c	prpp_c	0.0	2.0281400735876343
gmhep7p_c	8aonn_c	0.0	1.5584874017411918e-07
gmhep7p_c	e4p_c	0.0	1.6005635956783313
gmhep7p_c	glu_DASH_L_c	0.0	2.0252160091906015
gmhep7p_c	f6p_c	0.0	1.886958446326924
gmhep7p_c	3otdcoa_c	0.0	0.09460747272304464
gmhep7p_c	3hocoa_c	0.0	0.0704910088684825
gmhep7p_c	meoh_c	0.0	2.5655791476441767e-08
gmhep7p_c	gar_c	0.0	0.059003135233535696
gmhep7p_c	glc_DASH_D_c	0.0	4.237519831137782
gmhep7p_c	3hbcoa_c	0.0	0.0837352010704412
gmhep7p_c	3hddcoa_c	0.0	0.0704910088684825
gmhep7p_c	tdcoa_c	0.0	0.01267359408350204
gmhep7p_c	anth_c	0.0	2.0281400735876343
gmhep7p_c	mlthf_c	0.0	0.47978018209812384
gmhep7p_c	amob_c	0.0	1.019240096220861e-06
gmhep7p_c	alac_DASH_S_c	0.0	0.0398485572180029
gmhep7p_c	s17bp_c	0.0	1.5494691541516275e-32
gmhep7p_c	3ig3p_c	0.0	2.0281400735876343
gmhep7p_c	icit_c	0.0	0.8835495578639855
gmhep7p_c	prfp_c	0.0	9.684182213483028e-34
gmhep7p_c	26dap_DASH_M_c	0.0	0.15311008375471608
gmhep7p_c	gln_DASH_L_c	0.0	2.0281400735876343
gmhep7p_c	3dhsk_c	0.0	1.9077897727784718
gmhep7p_c	oc2coa_c	0.0	0.1320796637804565
gmhep7p_c	2cpr5p_c	0.0	2.0281400735876343
gmhep7p_c	4per_c	0.0	7.704431160606786e-05
gmhep7p_c	dann_c	0.0	1.019240096220861e-06
gmhep7p_c	flxso_c	0.0	0.002032777135163395
gmhep7p_c	5aop_c	0.0	0.001324211083421885
gmhep7p_c	gly_c	0.0	0.47978018209812384
gmhep7p_c	ohpb_c	0.0	8.276319271369105e-05
gmhep7p_c	ddcacoa_c	0.0	0.1320796637804565
gmhep7p_c	dhap_c	0.0	1.4909904139454992
gmhep7p_c	skm5p_c	0.0	1.9077897727784718
gmhep7p_c	3hhdcoa_c	0.0	0.10319642292929583
gmhep7p_c	skm_c	0.0	1.9077897727784718
gmhep7p_c	pran_c	0.0	2.0281400735876343
gmhep7p_c	ru5p_DASH_D_c	0.0	1.450096287825045
gmhep7p_c	3ohdcoa_c	0.0	0.11587001701286856
gmhep7p_c	mal_DASH_L_c	0.0	0.1763411316198423
gmhep7p_c	asp_DASH_L_c	0.0	0.60243038285
gmhep7p_c	4pasp_c	0.0	0.45192634202046245
gmhep7p_c	alaala_c	0.0	0.012478472705980417
gmhep7p_c	aicar_c	0.0	0.1997396135962654
gmhep7p_c	b2coa_c	0.0	0.1320796637804565
gmhep7p_c	chor_c	0.0	2.0281400735876343
gmhep7p_c	dc2coa_c	0.0	0.1320796637804565
gmhep7p_c	3htdcoa_c	0.0	0.11587001701286856
gmhep7p_c	s7p_c	0.0	0.0598009000361735
gmhep7p_c	aspsa_c	0.0	0.3690046249643632
gmhep7p_c	3hhcoa_c	0.0	0.0704910088684825
gmhep7p_c	aacoa_c	0.0	0.1320796637804565
gmhep7p_c	methf_c	0.0	0.3577247853009998
gmhep7p_c	3psme_c	0.0	1.9077897727784718
gmhep7p_c	10fthf_c	0.0	0.4381215961670568
gmhep7p_c	3hmrsACP_c	0.0	0.015415005828308103
alatrna_c	fum_c	0.0	0.3297861427415
alatrna_c	2dda7p_c	0.0	1.9077897727784718
alatrna_c	g3p_c	0.0	3.0946381972300365
alatrna_c	ala_DASH_D_c	0.0	0.013621624403394863
alatrna_c	r5p_c	0.0	1.431033765048162
alatrna_c	dd2coa_c	0.0	0.10784259388682635
alatrna_c	xu5p_DASH_D_c	0.0	1.334281113215
alatrna_c	23dhmb_c	0.0	0.3643207264137902
alatrna_c	acon_DASH_C_c	0.0	0.4751204237796443
alatrna_c	flxr_c	0.0	0.04239560683733735
alatrna_c	indole_c	0.0	2.0492365227547156
alatrna_c	hx2coa_c	0.0	0.1320796637804565
alatrna_c	acald_c	0.0	0.14044772466168703
alatrna_c	3hdcoa_c	0.0	0.0704910088684825
alatrna_c	indirubin_c	0.0	2.0492365227547156
alatrna_c	malACP_c	0.0	0.03401606970935608
alatrna_c	3dhq_c	0.0	1.9077897727784718
alatrna_c	prpp_c	0.0	2.0281400735876343
alatrna_c	8aonn_c	0.0	1.5584874017411918e-07
alatrna_c	e4p_c	0.0	1.6005635956783313
alatrna_c	glu_DASH_L_c	0.0	2.0252160091906015
alatrna_c	f6p_c	0.0	1.886958446326924
alatrna_c	3otdcoa_c	0.0	0.09460747272304464
alatrna_c	3hocoa_c	0.0	0.0704910088684825
alatrna_c	meoh_c	0.0	2.5655791476441767e-08
alatrna_c	gar_c	0.0	0.059003135233535696
alatrna_c	glc_DASH_D_c	0.0	4.237519831137782
alatrna_c	3hbcoa_c	0.0	0.0837352010704412
alatrna_c	3hddcoa_c	0.0	0.0704910088684825
alatrna_c	tdcoa_c	0.0	0.01267359408350204
alatrna_c	anth_c	0.0	2.0281400735876343
alatrna_c	mlthf_c	0.0	0.47978018209812384
alatrna_c	amob_c	0.0	1.019240096220861e-06
alatrna_c	alac_DASH_S_c	0.0	0.0398485572180029
alatrna_c	s17bp_c	0.0	1.5494691541516275e-32
alatrna_c	3ig3p_c	0.0	2.0281400735876343
alatrna_c	icit_c	0.0	0.8835495578639855
alatrna_c	prfp_c	0.0	9.684182213483028e-34
alatrna_c	26dap_DASH_M_c	0.0	0.15311008375471608
alatrna_c	gln_DASH_L_c	0.0	2.0281400735876343
alatrna_c	3dhsk_c	0.0	1.9077897727784718
alatrna_c	oc2coa_c	0.0	0.1320796637804565
alatrna_c	2cpr5p_c	0.0	2.0281400735876343
alatrna_c	4per_c	0.0	7.704431160606786e-05
alatrna_c	dann_c	0.0	1.019240096220861e-06
alatrna_c	flxso_c	0.0	0.002032777135163395
alatrna_c	5aop_c	0.0	0.001324211083421885
alatrna_c	gly_c	0.0	0.47978018209812384
alatrna_c	ohpb_c	0.0	8.276319271369105e-05
alatrna_c	ddcacoa_c	0.0	0.1320796637804565
alatrna_c	dhap_c	0.0	1.4909904139454992
alatrna_c	skm5p_c	0.0	1.9077897727784718
alatrna_c	3hhdcoa_c	0.0	0.10319642292929583
alatrna_c	skm_c	0.0	1.9077897727784718
alatrna_c	pran_c	0.0	2.0281400735876343
alatrna_c	ru5p_DASH_D_c	0.0	1.450096287825045
alatrna_c	3ohdcoa_c	0.0	0.11587001701286856
alatrna_c	mal_DASH_L_c	0.0	0.1763411316198423
alatrna_c	asp_DASH_L_c	0.0	0.60243038285
alatrna_c	4pasp_c	0.0	0.45192634202046245
alatrna_c	alaala_c	0.0	0.012478472705980417
alatrna_c	aicar_c	0.0	0.1997396135962654
alatrna_c	b2coa_c	0.0	0.1320796637804565
alatrna_c	chor_c	0.0	2.0281400735876343
alatrna_c	dc2coa_c	0.0	0.1320796637804565
alatrna_c	3htdcoa_c	0.0	0.11587001701286856
alatrna_c	s7p_c	0.0	0.0598009000361735
alatrna_c	aspsa_c	0.0	0.3690046249643632
alatrna_c	3hhcoa_c	0.0	0.0704910088684825
alatrna_c	aacoa_c	0.0	0.1320796637804565
alatrna_c	methf_c	0.0	0.3577247853009998
alatrna_c	3psme_c	0.0	1.9077897727784718
alatrna_c	10fthf_c	0.0	0.4381215961670568
alatrna_c	3hmrsACP_c	0.0	0.015415005828308103
sbzcoa_c	fum_c	0.0	0.3297861427415
sbzcoa_c	2dda7p_c	0.0	1.9077897727784718
sbzcoa_c	g3p_c	0.0	3.0946381972300365
sbzcoa_c	ala_DASH_D_c	0.0	0.013621624403394863
sbzcoa_c	r5p_c	0.0	1.431033765048162
sbzcoa_c	dd2coa_c	0.0	0.10784259388682635
sbzcoa_c	xu5p_DASH_D_c	0.0	1.334281113215
sbzcoa_c	23dhmb_c	0.0	0.3643207264137902
sbzcoa_c	acon_DASH_C_c	0.0	0.4751204237796443
sbzcoa_c	flxr_c	0.0	0.04239560683733735
sbzcoa_c	indole_c	0.0	2.0492365227547156
sbzcoa_c	hx2coa_c	0.0	0.1320796637804565
sbzcoa_c	acald_c	0.0	0.14044772466168703
sbzcoa_c	3hdcoa_c	0.0	0.0704910088684825
sbzcoa_c	indirubin_c	0.0	2.0492365227547156
sbzcoa_c	malACP_c	0.0	0.03401606970935608
sbzcoa_c	3dhq_c	0.0	1.9077897727784718
sbzcoa_c	prpp_c	0.0	2.0281400735876343
sbzcoa_c	8aonn_c	0.0	1.5584874017411918e-07
sbzcoa_c	e4p_c	0.0	1.6005635956783313
sbzcoa_c	glu_DASH_L_c	0.0	2.0252160091906015
sbzcoa_c	f6p_c	0.0	1.886958446326924
sbzcoa_c	3otdcoa_c	0.0	0.09460747272304464
sbzcoa_c	3hocoa_c	0.0	0.0704910088684825
sbzcoa_c	meoh_c	0.0	2.5655791476441767e-08
sbzcoa_c	gar_c	0.0	0.059003135233535696
sbzcoa_c	glc_DASH_D_c	0.0	4.237519831137782
sbzcoa_c	3hbcoa_c	0.0	0.0837352010704412
sbzcoa_c	3hddcoa_c	0.0	0.0704910088684825
sbzcoa_c	tdcoa_c	0.0	0.01267359408350204
sbzcoa_c	anth_c	0.0	2.0281400735876343
sbzcoa_c	mlthf_c	0.0	0.47978018209812384
sbzcoa_c	amob_c	0.0	1.019240096220861e-06
sbzcoa_c	alac_DASH_S_c	0.0	0.0398485572180029
sbzcoa_c	s17bp_c	0.0	1.5494691541516275e-32
sbzcoa_c	3ig3p_c	0.0	2.0281400735876343
sbzcoa_c	icit_c	0.0	0.8835495578639855
sbzcoa_c	prfp_c	0.0	9.684182213483028e-34
sbzcoa_c	26dap_DASH_M_c	0.0	0.15311008375471608
sbzcoa_c	gln_DASH_L_c	0.0	2.0281400735876343
sbzcoa_c	3dhsk_c	0.0	1.9077897727784718
sbzcoa_c	oc2coa_c	0.0	0.1320796637804565
sbzcoa_c	2cpr5p_c	0.0	2.0281400735876343
sbzcoa_c	4per_c	0.0	7.704431160606786e-05
sbzcoa_c	dann_c	0.0	1.019240096220861e-06
sbzcoa_c	flxso_c	0.0	0.002032777135163395
sbzcoa_c	5aop_c	0.0	0.001324211083421885
sbzcoa_c	gly_c	0.0	0.47978018209812384
sbzcoa_c	ohpb_c	0.0	8.276319271369105e-05
sbzcoa_c	ddcacoa_c	0.0	0.1320796637804565
sbzcoa_c	dhap_c	0.0	1.4909904139454992
sbzcoa_c	skm5p_c	0.0	1.9077897727784718
sbzcoa_c	3hhdcoa_c	0.0	0.10319642292929583
sbzcoa_c	skm_c	0.0	1.9077897727784718
sbzcoa_c	pran_c	0.0	2.0281400735876343
sbzcoa_c	ru5p_DASH_D_c	0.0	1.450096287825045
sbzcoa_c	3ohdcoa_c	0.0	0.11587001701286856
sbzcoa_c	mal_DASH_L_c	0.0	0.1763411316198423
sbzcoa_c	asp_DASH_L_c	0.0	0.60243038285
sbzcoa_c	4pasp_c	0.0	0.45192634202046245
sbzcoa_c	alaala_c	0.0	0.012478472705980417
sbzcoa_c	aicar_c	0.0	0.1997396135962654
sbzcoa_c	b2coa_c	0.0	0.1320796637804565
sbzcoa_c	chor_c	0.0	2.0281400735876343
sbzcoa_c	dc2coa_c	0.0	0.1320796637804565
sbzcoa_c	3htdcoa_c	0.0	0.11587001701286856
sbzcoa_c	s7p_c	0.0	0.0598009000361735
sbzcoa_c	aspsa_c	0.0	0.3690046249643632
sbzcoa_c	3hhcoa_c	0.0	0.0704910088684825
sbzcoa_c	aacoa_c	0.0	0.1320796637804565
sbzcoa_c	methf_c	0.0	0.3577247853009998
sbzcoa_c	3psme_c	0.0	1.9077897727784718
sbzcoa_c	10fthf_c	0.0	0.4381215961670568
sbzcoa_c	3hmrsACP_c	0.0	0.015415005828308103
tcynt_c	fum_c	0.0	0.3297861427415
tcynt_c	2dda7p_c	0.0	1.9077897727784718
tcynt_c	g3p_c	0.0	3.0946381972300365
tcynt_c	ala_DASH_D_c	0.0	0.013621624403394863
tcynt_c	r5p_c	0.0	1.431033765048162
tcynt_c	dd2coa_c	0.0	0.10784259388682635
tcynt_c	xu5p_DASH_D_c	0.0	1.334281113215
tcynt_c	23dhmb_c	0.0	0.3643207264137902
tcynt_c	acon_DASH_C_c	0.0	0.4751204237796443
tcynt_c	flxr_c	0.0	0.04239560683733735
tcynt_c	indole_c	0.0	2.0492365227547156
tcynt_c	hx2coa_c	0.0	0.1320796637804565
tcynt_c	acald_c	0.0	0.14044772466168703
tcynt_c	3hdcoa_c	0.0	0.0704910088684825
tcynt_c	indirubin_c	0.0	2.0492365227547156
tcynt_c	malACP_c	0.0	0.03401606970935608
tcynt_c	3dhq_c	0.0	1.9077897727784718
tcynt_c	prpp_c	0.0	2.0281400735876343
tcynt_c	8aonn_c	0.0	1.5584874017411918e-07
tcynt_c	e4p_c	0.0	1.6005635956783313
tcynt_c	glu_DASH_L_c	0.0	2.0252160091906015
tcynt_c	f6p_c	0.0	1.886958446326924
tcynt_c	3otdcoa_c	0.0	0.09460747272304464
tcynt_c	3hocoa_c	0.0	0.0704910088684825
tcynt_c	meoh_c	0.0	2.5655791476441767e-08
tcynt_c	gar_c	0.0	0.059003135233535696
tcynt_c	glc_DASH_D_c	0.0	4.237519831137782
tcynt_c	3hbcoa_c	0.0	0.0837352010704412
tcynt_c	3hddcoa_c	0.0	0.0704910088684825
tcynt_c	tdcoa_c	0.0	0.01267359408350204
tcynt_c	anth_c	0.0	2.0281400735876343
tcynt_c	mlthf_c	0.0	0.47978018209812384
tcynt_c	amob_c	0.0	1.019240096220861e-06
tcynt_c	alac_DASH_S_c	0.0	0.0398485572180029
tcynt_c	s17bp_c	0.0	1.5494691541516275e-32
tcynt_c	3ig3p_c	0.0	2.0281400735876343
tcynt_c	icit_c	0.0	0.8835495578639855
tcynt_c	prfp_c	0.0	9.684182213483028e-34
tcynt_c	26dap_DASH_M_c	0.0	0.15311008375471608
tcynt_c	gln_DASH_L_c	0.0	2.0281400735876343
tcynt_c	3dhsk_c	0.0	1.9077897727784718
tcynt_c	oc2coa_c	0.0	0.1320796637804565
tcynt_c	2cpr5p_c	0.0	2.0281400735876343
tcynt_c	4per_c	0.0	7.704431160606786e-05
tcynt_c	dann_c	0.0	1.019240096220861e-06
